time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;SmartMeter-House-8: Wh-energy.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.plan.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Battery-House-8: W-power.real.secondary;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: W-power.plan.real.c.ELECTRICITY;Heatpump-House-8: W-power.real.c.HEAT;Heatpump-House-8: W-power.plan.real.c.HEAT;Heatpump-House-8: W-heat.supply.dhwtaps;Heatpump-House-8: W-heat.supply.zones;Heatpump-House-8: W-heat.production;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-8: W-heat.production;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;PV-House-8: W-power.plan.real.c.ELECTRICITY
4260;1316.0;21.933333333333334;140.0;152.45833333333331;0.0;0.0;272.0;259.2231736492404;2295.6833333333334;0;904.6811866081226;904.6811866081226;-4500.0;3618.7247464324905;0.0;-4500.0;3618.7247464324905;23968.7821986544;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4320;1316.0;21.933333333333334;140.0;152.45833333333331;0.0;0.0;272.0;259.2231736492404;2300.2166666666667;0;904.6811866081226;904.6811866081226;-4500.0;3618.7247464324905;0.0;-4500.0;3618.7247464324905;23954.094277761607;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4380;1316.0;21.933333333333334;140.0;152.45833333333331;0.0;0.0;272.0;259.2231736492404;2304.75;0;904.6811866081226;904.6811866081226;-4500.0;3618.7247464324905;0.0;-4500.0;3618.7247464324905;23939.406356868814;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4440;1316.0;21.933333333333334;140.0;152.45833333333331;0.0;0.0;272.0;259.2231736492404;2309.2833333333333;0;904.6811866081226;904.6811866081226;-4500.0;3618.7247464324905;0.0;-4500.0;3618.7247464324905;23924.71843597602;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4500;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2313.8166666666666;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23910.03051508323;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4560;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2318.3333333333335;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23891.439335857103;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4620;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2322.8500000000004;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23872.84815663098;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4680;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2327.3666666666672;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23854.256977404853;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4740;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2331.883333333334;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23835.66579817873;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4800;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2336.400000000001;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23817.074618952603;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4860;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2340.916666666668;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23798.48343972648;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4920;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2345.4333333333348;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23779.892260500354;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
4980;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2349.9500000000016;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23761.30108127423;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5040;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2354.4666666666685;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23742.709902048104;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5100;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2358.9833333333354;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23724.11872282198;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5160;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2363.5000000000023;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23705.527543595854;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5220;1257.0;20.95;140.0;182.30833333333334;0.0;0.0;271.0;229.0616319825731;2368.016666666669;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23686.93636436973;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5280;1257.0;20.95;243.0;182.30833333333334;0.0;0.0;168.0;229.0616319825731;2372.533333333336;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23668.345185143604;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5340;1257.0;20.95;243.0;182.30833333333334;0.0;0.0;168.0;229.0616319825731;2375.333333333336;0;846.1323116081222;846.1323116081222;-4500.0;3384.529246432489;0.0;-4500.0;3384.529246432489;23649.75400591748;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5400;1274.0;21.233333333333334;243.0;175.90833333333333;0.0;0.0;170.0;237.12317364924002;2378.1333333333364;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23631.162826691354;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5460;1274.0;21.233333333333334;243.0;175.90833333333333;0.0;0.0;170.0;237.12317364924002;2380.96666666667;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23613.61490579856;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5520;1274.0;21.233333333333334;243.0;175.90833333333333;0.0;0.0;170.0;237.12317364924002;2383.8000000000034;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23596.066984905767;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5580;1274.0;21.233333333333334;243.0;175.90833333333333;0.0;0.0;170.0;237.12317364924002;2386.633333333337;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23578.519064012973;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5640;1274.0;21.233333333333334;243.0;175.90833333333333;0.0;0.0;170.0;237.12317364924002;2389.4666666666703;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23560.97114312018;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5700;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2392.300000000004;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23543.423222227386;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5760;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2395.0166666666705;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23525.875301334592;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5820;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2397.733333333337;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23508.3273804418;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5880;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2400.450000000004;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23490.779459549005;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
5940;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2403.1666666666706;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23473.23153865621;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6000;1267.0;21.116666666666667;243.0;175.90833333333333;0.0;0.0;163.0;226.03033145148174;2405.8833333333373;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23455.683617763418;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6060;1267.0;21.116666666666667;192.0;175.90833333333333;0.0;0.0;214.0;226.03033145148174;2408.600000000004;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23438.135696870624;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6120;1267.0;21.116666666666667;140.0;175.90833333333333;0.0;0.0;266.0;226.03033145148174;2412.1666666666706;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23420.58777597783;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6180;1267.0;21.116666666666667;140.0;175.90833333333333;0.0;0.0;266.0;226.03033145148174;2416.600000000004;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23403.039855085037;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6240;1267.0;21.116666666666667;140.0;175.90833333333333;0.0;0.0;266.0;226.03033145148174;2421.0333333333374;0;861.7811866081221;861.7811866081221;-4500.0;3447.1247464324883;0.0;-4500.0;3447.1247464324883;23385.491934192243;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6300;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2425.466666666671;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23367.94401329945;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6360;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2430.100000000004;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23356.172559073326;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6420;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2434.733333333337;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23344.401104847202;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6480;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2439.3666666666704;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23332.62965062108;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6540;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2444.0000000000036;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23320.858196394955;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6600;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2448.633333333337;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23309.08674216883;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6660;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2453.26666666667;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23297.315287942707;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6720;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2457.9000000000033;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23285.543833716583;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6780;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2462.5333333333365;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23273.77237949046;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6840;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2467.1666666666697;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23262.000925264336;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6900;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2471.800000000003;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23250.229471038212;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
6960;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2476.433333333336;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23238.45801681209;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7020;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2481.0666666666693;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23226.686562585965;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7080;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2485.7000000000025;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23214.91510835984;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7140;1366.0;22.766666666666666;140.0;147.475;0.0;0.0;278.0;270.66666478481466;2490.3333333333358;0;948.428186608122;948.428186608122;-4500.0;3793.712746432488;0.0;-4500.0;3793.712746432488;23203.143654133717;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7200;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2494.966666666669;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23191.372199907593;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7260;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2499.3000000000025;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23175.37124568147;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7320;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2503.633333333336;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23159.370291455343;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7380;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2507.9666666666694;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23143.36933722922;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7440;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2512.300000000003;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23127.368383003093;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7500;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2516.6333333333364;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23111.367428776968;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7560;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2520.96666666667;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23095.366474550843;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7620;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2525.3000000000034;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23079.365520324718;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7680;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2529.633333333337;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23063.364566098593;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7740;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2533.9666666666703;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23047.363611872468;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7800;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2538.300000000004;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23031.362657646343;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7860;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2542.6333333333373;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;23015.361703420218;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7920;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2546.966666666671;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;22999.360749194093;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
7980;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2551.3000000000043;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;22983.359794967968;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8040;1284.0;21.4;140.0;161.66666666666669;0.0;0.0;260.0;237.98416478481568;2555.6333333333378;0;884.9856866081224;884.9856866081224;-4500.0;3539.9427464324895;0.0;-4500.0;3539.9427464324895;22967.358840741843;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8100;1230.0;20.5;140.0;185.63333333333333;0.0;0.0;257.0;211.26583145148288;2559.9666666666712;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22951.357886515718;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8160;1230.0;20.5;140.0;185.63333333333333;0.0;0.0;257.0;211.26583145148288;2564.2500000000045;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22931.899265622927;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8220;1230.0;20.5;140.0;185.63333333333333;0.0;0.0;257.0;211.26583145148288;2568.533333333338;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22912.440644730137;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8280;1230.0;20.5;140.0;185.63333333333333;0.0;0.0;257.0;211.26583145148288;2572.816666666671;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22892.982023837347;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8340;1230.0;20.5;140.0;185.63333333333333;0.0;0.0;257.0;211.26583145148288;2577.1000000000045;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22873.523402944556;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8400;1230.0;20.5;192.0;185.63333333333333;0.0;0.0;205.0;211.26583145148288;2581.3833333333378;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22854.064782051766;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8460;1230.0;20.5;192.0;185.63333333333333;0.0;0.0;205.0;211.26583145148288;2584.8000000000043;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22834.606161158976;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8520;1230.0;20.5;192.0;185.63333333333333;0.0;0.0;205.0;211.26583145148288;2588.216666666671;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22815.147540266185;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8580;1230.0;20.5;192.0;185.63333333333333;0.0;0.0;205.0;211.26583145148288;2591.6333333333373;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22795.688919373395;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8640;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2595.050000000004;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22776.230298480605;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8700;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2597.6166666666704;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22756.771677587814;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8760;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2600.183333333337;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22737.313056695024;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8820;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2602.7500000000036;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22717.854435802234;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8880;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2605.3166666666702;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22698.395814909443;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
8940;1230.0;20.5;243.0;185.63333333333333;0.0;0.0;154.0;211.26583145148288;2607.883333333337;0;833.1206866081217;833.1206866081217;-4500.0;3332.4827464324867;0.0;-4500.0;3332.4827464324867;22678.937194016653;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9000;1298.0;21.633333333333333;243.0;160.55833333333334;0.0;0.0;161.0;243.1294981181495;2610.4500000000035;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22659.478573123863;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9060;1298.0;21.633333333333333;243.0;160.55833333333334;0.0;0.0;161.0;243.1294981181495;2613.133333333337;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22644.143485564404;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9120;1298.0;21.633333333333333;243.0;160.55833333333334;0.0;0.0;161.0;243.1294981181495;2615.8166666666702;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22628.808398004945;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9180;1298.0;21.633333333333333;243.0;160.55833333333334;0.0;0.0;161.0;243.1294981181495;2618.5000000000036;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22613.473310445486;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9240;1298.0;21.633333333333333;191.0;160.55833333333334;0.0;0.0;213.0;243.1294981181495;2621.183333333337;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22598.138222886028;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9300;1298.0;21.633333333333333;191.0;160.55833333333334;0.0;0.0;213.0;243.1294981181495;2624.733333333337;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22582.80313532657;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9360;1298.0;21.633333333333333;191.0;160.55833333333334;0.0;0.0;213.0;243.1294981181495;2628.2833333333374;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22567.46804776711;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
9420;1298.0;21.633333333333333;140.0;160.55833333333334;0.0;0.0;264.0;243.1294981181495;2631.8333333333376;0;894.9736866081222;894.9736866081222;-4500.0;3579.894746432489;0.0;-4500.0;3579.894746432489;22552.13296020765;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
