time;Load-House-0: W-power.real.c.ELECTRICITY;Load-House-0: W-power.plan.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.plan.real.c.ELECTRICITY
426360;360.0;482.7947916666667;375.0;454.1645833333333
426420;360.0;482.7947916666667;375.0;454.1645833333333
426480;360.0;482.7947916666667;2375.0;454.1645833333333
426540;360.0;482.7947916666667;2375.0;454.1645833333333
426600;360.0;474.11354166666666;375.0;394.1739583333333
426660;360.0;474.11354166666666;439.0;394.1739583333333
426720;360.0;474.11354166666666;2439.0;394.1739583333333
426780;360.0;474.11354166666666;2506.0;394.1739583333333
426840;360.0;474.11354166666666;506.0;394.1739583333333
426900;360.0;474.11354166666666;506.0;394.1739583333333
426960;360.0;474.11354166666666;2506.0;394.1739583333333
427020;360.0;474.11354166666666;2506.0;394.1739583333333
427080;360.0;474.11354166666666;506.0;394.1739583333333
427140;360.0;474.11354166666666;506.0;394.1739583333333
427200;360.0;474.11354166666666;506.0;394.1739583333333
427260;360.0;474.11354166666666;423.0;394.1739583333333
427320;360.0;474.11354166666666;423.0;394.1739583333333
427380;410.0;474.11354166666666;359.0;394.1739583333333
427440;410.0;474.11354166666666;359.0;394.1739583333333
427500;410.0;472.509375;359.0;250.67812500000002
427560;410.0;472.509375;359.0;250.67812500000002
427620;410.0;472.509375;359.0;250.67812500000002
427680;410.0;472.509375;359.0;250.67812500000002
427740;410.0;472.509375;359.0;250.67812500000002
427800;410.0;472.509375;359.0;250.67812500000002
427860;410.0;472.509375;292.0;250.67812500000002
427920;410.0;472.509375;292.0;250.67812500000002
427980;410.0;472.509375;292.0;250.67812500000002
428040;410.0;472.509375;292.0;250.67812500000002
428100;410.0;472.509375;292.0;250.67812500000002
428160;250.0;472.509375;292.0;250.67812500000002
428220;292.0;472.509375;292.0;250.67812500000002
428280;292.0;472.509375;292.0;250.67812500000002
428340;292.0;472.509375;292.0;250.67812500000002
428400;292.0;380.2541666666666;292.0;203.440625
428460;292.0;380.2541666666666;292.0;203.440625
428520;292.0;380.2541666666666;208.0;203.440625
428580;292.0;380.2541666666666;208.0;203.440625
428640;292.0;380.2541666666666;208.0;203.440625
428700;292.0;380.2541666666666;208.0;203.440625
428760;292.0;380.2541666666666;208.0;203.440625
428820;292.0;380.2541666666666;135.0;203.440625
428880;292.0;380.2541666666666;135.0;203.440625
428940;200.0;380.2541666666666;135.0;203.440625
429000;136.0;380.2541666666666;135.0;203.440625
429060;136.0;380.2541666666666;135.0;203.440625
429120;136.0;380.2541666666666;135.0;203.440625
429180;136.0;380.2541666666666;135.0;203.440625
429240;136.0;380.2541666666666;135.0;203.440625
429300;136.0;192.575;135.0;192.828125
429360;136.0;192.575;135.0;192.828125
429420;136.0;192.575;135.0;192.828125
429480;136.0;192.575;135.0;192.828125
429540;136.0;192.575;135.0;192.828125
429600;136.0;192.575;135.0;192.828125
429660;136.0;192.575;135.0;192.828125
429720;136.0;192.575;135.0;192.828125
429780;136.0;192.575;199.0;192.828125
429840;136.0;192.575;199.0;192.828125
429900;136.0;192.575;199.0;192.828125
429960;136.0;192.575;199.0;192.828125
430020;136.0;192.575;199.0;192.828125
430080;136.0;192.575;199.0;192.828125
430140;136.0;192.575;199.0;192.828125
430200;136.0;148.56875;199.0;149.21354166666666
430260;136.0;148.56875;199.0;149.21354166666666
430320;136.0;148.56875;199.0;149.21354166666666
430380;136.0;148.56875;199.0;149.21354166666666
430440;186.0;148.56875;199.0;149.21354166666666
430500;186.0;148.56875;202.0;149.21354166666666
430560;186.0;148.56875;202.0;149.21354166666666
430620;186.0;148.56875;202.0;149.21354166666666
430680;186.0;148.56875;202.0;149.21354166666666
430740;186.0;148.56875;202.0;149.21354166666666
430800;186.0;148.56875;202.0;149.21354166666666
430860;186.0;148.56875;202.0;149.21354166666666
430920;186.0;148.56875;202.0;149.21354166666666
430980;186.0;148.56875;202.0;149.21354166666666
431040;186.0;148.56875;202.0;149.21354166666666
431100;186.0;158.09583333333333;202.0;172.20729166666666
431160;186.0;158.09583333333333;202.0;172.20729166666666
431220;136.0;158.09583333333333;202.0;172.20729166666666
431280;136.0;158.09583333333333;202.0;172.20729166666666
431340;136.0;158.09583333333333;202.0;172.20729166666666
431400;200.0;158.09583333333333;202.0;172.20729166666666
431460;200.0;158.09583333333333;202.0;172.20729166666666
431520;200.0;158.09583333333333;202.0;172.20729166666666
431580;200.0;158.09583333333333;135.0;172.20729166666666
431640;200.0;158.09583333333333;135.0;172.20729166666666
431700;200.0;158.09583333333333;135.0;172.20729166666666
431760;200.0;158.09583333333333;135.0;172.20729166666666
431820;200.0;158.09583333333333;135.0;172.20729166666666
431880;200.0;158.09583333333333;135.0;172.20729166666666
431940;200.0;158.09583333333333;135.0;172.20729166666666
432000;200.0;180.1895833333333;135.0;177.603125
432060;200.0;180.1895833333333;135.0;177.603125
432120;200.0;180.1895833333333;135.0;177.603125
432180;136.0;180.1895833333333;135.0;177.603125
432240;136.0;180.1895833333333;135.0;177.603125
432300;136.0;180.1895833333333;135.0;177.603125
432360;136.0;180.1895833333333;135.0;177.603125
432420;136.0;180.1895833333333;135.0;177.603125
432480;136.0;180.1895833333333;135.0;177.603125
432540;136.0;180.1895833333333;135.0;177.603125
432600;136.0;180.1895833333333;135.0;177.603125
432660;136.0;180.1895833333333;135.0;177.603125
432720;136.0;180.1895833333333;135.0;177.603125
432780;136.0;180.1895833333333;135.0;177.603125
432840;136.0;180.1895833333333;135.0;177.603125
432900;136.0;157.56458333333333;199.0;172.36562499999997
432960;136.0;157.56458333333333;199.0;172.36562499999997
433020;136.0;157.56458333333333;199.0;172.36562499999997
433080;136.0;157.56458333333333;199.0;172.36562499999997
433140;136.0;157.56458333333333;199.0;172.36562499999997
433200;136.0;157.56458333333333;199.0;172.36562499999997
433260;136.0;157.56458333333333;199.0;172.36562499999997
433320;136.0;157.56458333333333;199.0;172.36562499999997
433380;136.0;157.56458333333333;199.0;172.36562499999997
433440;136.0;157.56458333333333;199.0;172.36562499999997
433500;186.0;157.56458333333333;199.0;172.36562499999997
433560;186.0;157.56458333333333;199.0;172.36562499999997
433620;186.0;157.56458333333333;135.0;172.36562499999997
433680;186.0;157.56458333333333;135.0;172.36562499999997
433740;186.0;157.56458333333333;135.0;172.36562499999997
433800;186.0;164.675;135.0;146.26979166666666
433860;186.0;164.675;135.0;146.26979166666666
433920;186.0;164.675;135.0;146.26979166666666
433980;186.0;164.675;135.0;146.26979166666666
434040;186.0;164.675;135.0;146.26979166666666
434100;186.0;164.675;135.0;146.26979166666666
434160;186.0;164.675;135.0;146.26979166666666
434220;186.0;164.675;202.0;146.26979166666666
434280;136.0;164.675;202.0;146.26979166666666
434340;136.0;164.675;202.0;146.26979166666666
434400;136.0;164.675;202.0;146.26979166666666
434460;136.0;164.675;202.0;146.26979166666666
434520;136.0;164.675;202.0;146.26979166666666
434580;200.0;164.675;202.0;146.26979166666666
434640;200.0;164.675;202.0;146.26979166666666
434700;200.0;161.30833333333334;202.0;175.70104166666664
434760;200.0;161.30833333333334;202.0;175.70104166666664
434820;200.0;161.30833333333334;202.0;175.70104166666664
434880;200.0;161.30833333333334;202.0;175.70104166666664
434940;200.0;161.30833333333334;202.0;175.70104166666664
435000;200.0;161.30833333333334;202.0;175.70104166666664
435060;200.0;161.30833333333334;202.0;175.70104166666664
435120;200.0;161.30833333333334;202.0;175.70104166666664
435180;200.0;161.30833333333334;202.0;175.70104166666664
435240;200.0;161.30833333333334;202.0;175.70104166666664
435300;200.0;161.30833333333334;135.0;175.70104166666664
435360;136.0;161.30833333333334;135.0;175.70104166666664
435420;136.0;161.30833333333334;135.0;175.70104166666664
435480;136.0;161.30833333333334;135.0;175.70104166666664
435540;136.0;161.30833333333334;135.0;175.70104166666664
435600;136.0;176.2625;135.0;179.68020833333333
435660;136.0;176.2625;135.0;179.68020833333333
435720;136.0;176.2625;135.0;179.68020833333333
435780;136.0;176.2625;135.0;179.68020833333333
435840;136.0;176.2625;135.0;179.68020833333333
435900;136.0;176.2625;135.0;179.68020833333333
435960;136.0;176.2625;135.0;179.68020833333333
436020;136.0;176.2625;199.0;179.68020833333333
436080;136.0;176.2625;199.0;179.68020833333333
436140;136.0;176.2625;199.0;179.68020833333333
436200;136.0;176.2625;199.0;179.68020833333333
436260;136.0;176.2625;199.0;179.68020833333333
436320;136.0;176.2625;199.0;179.68020833333333
436380;136.0;176.2625;199.0;179.68020833333333
436440;136.0;176.2625;199.0;179.68020833333333
436500;136.0;154.84583333333333;199.0;169.221875
436560;186.0;154.84583333333333;199.0;169.221875
436620;186.0;154.84583333333333;199.0;169.221875
436680;186.0;154.84583333333333;199.0;169.221875
436740;186.0;154.84583333333333;135.0;169.221875
436800;186.0;154.84583333333333;135.0;169.221875
436860;186.0;154.84583333333333;135.0;169.221875
436920;186.0;154.84583333333333;135.0;169.221875
436980;186.0;154.84583333333333;135.0;169.221875
437040;186.0;154.84583333333333;135.0;169.221875
437100;186.0;154.84583333333333;135.0;169.221875
437160;186.0;154.84583333333333;135.0;169.221875
437220;186.0;154.84583333333333;135.0;169.221875
437280;186.0;154.84583333333333;135.0;169.221875
437340;136.0;154.84583333333333;135.0;169.221875
437400;136.0;159.775;135.0;154.6427083333333
437460;136.0;159.775;135.0;154.6427083333333
437520;136.0;159.775;135.0;154.6427083333333
437580;136.0;159.775;135.0;154.6427083333333
437640;136.0;159.775;135.0;154.6427083333333
437700;136.0;159.775;135.0;154.6427083333333
437760;200.0;159.775;135.0;154.6427083333333
437820;200.0;159.775;135.0;154.6427083333333
437880;200.0;159.775;135.0;154.6427083333333
437940;200.0;159.775;202.0;154.6427083333333
438000;200.0;159.775;202.0;154.6427083333333
438060;200.0;159.775;202.0;154.6427083333333
438120;200.0;159.775;202.0;154.6427083333333
438180;200.0;159.775;202.0;154.6427083333333
438240;200.0;159.775;202.0;154.6427083333333
438300;200.0;182.82708333333335;202.0;180.38854166666667
438360;200.0;182.82708333333335;202.0;180.38854166666667
438420;200.0;182.82708333333335;202.0;180.38854166666667
438480;200.0;182.82708333333335;202.0;180.38854166666667
438540;136.0;182.82708333333335;202.0;180.38854166666667
438600;136.0;182.82708333333335;202.0;180.38854166666667
438660;136.0;182.82708333333335;202.0;180.38854166666667
438720;136.0;182.82708333333335;202.0;180.38854166666667
438780;136.0;182.82708333333335;202.0;180.38854166666667
438840;136.0;182.82708333333335;202.0;180.38854166666667
438900;136.0;182.82708333333335;202.0;180.38854166666667
438960;136.0;182.82708333333335;202.0;180.38854166666667
439020;136.0;182.82708333333335;135.0;180.38854166666667
439080;136.0;182.82708333333335;135.0;180.38854166666667
439140;136.0;182.82708333333335;199.0;180.38854166666667
439200;136.0;154.34791666666666;199.0;155.059375
439260;136.0;154.34791666666666;199.0;155.059375
439320;136.0;154.34791666666666;199.0;155.059375
439380;136.0;154.34791666666666;199.0;155.059375
439440;136.0;154.34791666666666;199.0;155.059375
439500;136.0;154.34791666666666;199.0;155.059375
439560;136.0;154.34791666666666;199.0;155.059375
439620;186.0;154.34791666666666;199.0;155.059375
439680;186.0;154.34791666666666;199.0;155.059375
439740;186.0;154.34791666666666;199.0;155.059375
439800;186.0;154.34791666666666;199.0;155.059375
439860;186.0;154.34791666666666;135.0;155.059375
439920;186.0;154.34791666666666;135.0;155.059375
439980;186.0;154.34791666666666;135.0;155.059375
440040;186.0;154.34791666666666;135.0;155.059375
440100;186.0;165.95416666666665;135.0;174.77395833333333
440160;186.0;165.95416666666665;135.0;174.77395833333333
440220;186.0;165.95416666666665;135.0;174.77395833333333
440280;186.0;165.95416666666665;135.0;174.77395833333333
440340;186.0;165.95416666666665;135.0;174.77395833333333
440400;136.0;165.95416666666665;135.0;174.77395833333333
440460;136.0;165.95416666666665;135.0;174.77395833333333
440520;136.0;165.95416666666665;135.0;174.77395833333333
440580;136.0;165.95416666666665;135.0;174.77395833333333
440640;136.0;165.95416666666665;135.0;174.77395833333333
440700;136.0;165.95416666666665;135.0;174.77395833333333
440760;136.0;165.95416666666665;135.0;174.77395833333333
440820;136.0;165.95416666666665;135.0;174.77395833333333
440880;136.0;165.95416666666665;135.0;174.77395833333333
440940;200.0;165.95416666666665;135.0;174.77395833333333
441000;200.0;163.18958333333333;135.0;165.02395833333333
441060;200.0;163.18958333333333;135.0;165.02395833333333
441120;200.0;163.18958333333333;135.0;165.02395833333333
441180;200.0;163.18958333333333;135.0;165.02395833333333
441240;200.0;163.18958333333333;135.0;165.02395833333333
441300;200.0;163.18958333333333;135.0;165.02395833333333
441360;200.0;163.18958333333333;135.0;165.02395833333333
441420;200.0;163.18958333333333;135.0;165.02395833333333
441480;200.0;163.18958333333333;135.0;165.02395833333333
441540;200.0;163.18958333333333;135.0;165.02395833333333
441600;200.0;163.18958333333333;135.0;165.02395833333333
441660;200.0;163.18958333333333;202.0;165.02395833333333
441720;136.0;163.18958333333333;202.0;165.02395833333333
441780;136.0;163.18958333333333;202.0;165.02395833333333
441840;136.0;163.18958333333333;202.0;165.02395833333333
441900;136.0;172.28749999999997;202.0;179.021875
441960;136.0;172.28749999999997;202.0;179.021875
442020;136.0;172.28749999999997;202.0;179.021875
442080;136.0;172.28749999999997;202.0;179.021875
442140;136.0;172.28749999999997;202.0;179.021875
442200;136.0;172.28749999999997;202.0;179.021875
442260;136.0;172.28749999999997;266.0;179.021875
442320;136.0;172.28749999999997;266.0;179.021875
442380;136.0;172.28749999999997;266.0;179.021875
442440;136.0;172.28749999999997;266.0;179.021875
442500;136.0;172.28749999999997;266.0;179.021875
442560;136.0;172.28749999999997;266.0;179.021875
442620;136.0;172.28749999999997;266.0;179.021875
442680;186.0;172.28749999999997;266.0;179.021875
442740;186.0;172.28749999999997;199.0;179.021875
442800;186.0;155.91458333333333;199.0;153.709375
442860;186.0;155.91458333333333;199.0;153.709375
442920;186.0;155.91458333333333;199.0;153.709375
442980;186.0;155.91458333333333;135.0;153.709375
443040;186.0;155.91458333333333;135.0;153.709375
443100;186.0;155.91458333333333;135.0;153.709375
443160;186.0;155.91458333333333;135.0;153.709375
443220;186.0;155.91458333333333;135.0;153.709375
443280;186.0;155.91458333333333;135.0;153.709375
443340;186.0;155.91458333333333;135.0;153.709375
443400;186.0;155.91458333333333;135.0;153.709375
443460;136.0;155.91458333333333;135.0;153.709375
443520;136.0;155.91458333333333;135.0;153.709375
443580;136.0;155.91458333333333;135.0;153.709375
443640;136.0;155.91458333333333;135.0;153.709375
443700;136.0;159.94374999999997;135.0;177.97604166666667
443760;136.0;159.94374999999997;135.0;177.97604166666667
443820;136.0;159.94374999999997;135.0;177.97604166666667
443880;136.0;159.94374999999997;135.0;177.97604166666667
443940;136.0;159.94374999999997;135.0;177.97604166666667
444000;136.0;159.94374999999997;135.0;177.97604166666667
444060;136.0;159.94374999999997;135.0;177.97604166666667
444120;200.0;159.94374999999997;135.0;177.97604166666667
444180;200.0;159.94374999999997;135.0;177.97604166666667
444240;200.0;159.94374999999997;135.0;177.97604166666667
444300;200.0;159.94374999999997;135.0;177.97604166666667
444360;200.0;159.94374999999997;135.0;177.97604166666667
444420;200.0;159.94374999999997;135.0;177.97604166666667
444480;200.0;159.94374999999997;135.0;177.97604166666667
444540;200.0;159.94374999999997;135.0;177.97604166666667
444600;200.0;183.43333333333334;135.0;175.21770833333332
444660;200.0;183.43333333333334;135.0;175.21770833333332
444720;200.0;183.43333333333334;135.0;175.21770833333332
444780;200.0;183.43333333333334;135.0;175.21770833333332
444840;200.0;183.43333333333334;135.0;175.21770833333332
444900;136.0;183.43333333333334;135.0;175.21770833333332
444960;136.0;183.43333333333334;135.0;175.21770833333332
445020;136.0;183.43333333333334;135.0;175.21770833333332
445080;136.0;183.43333333333334;135.0;175.21770833333332
445140;136.0;183.43333333333334;135.0;175.21770833333332
445200;136.0;183.43333333333334;135.0;175.21770833333332
445260;136.0;183.43333333333334;135.0;175.21770833333332
445320;136.0;183.43333333333334;135.0;175.21770833333332
445380;136.0;183.43333333333334;266.0;175.21770833333332
445440;136.0;183.43333333333334;266.0;175.21770833333332
445500;136.0;152.90208333333334;266.0;155.12812499999998
445560;136.0;152.90208333333334;266.0;155.12812499999998
445620;136.0;152.90208333333334;266.0;155.12812499999998
445680;136.0;152.90208333333334;266.0;155.12812499999998
445740;186.0;152.90208333333334;266.0;155.12812499999998
445800;186.0;152.90208333333334;266.0;155.12812499999998
445860;186.0;152.90208333333334;266.0;155.12812499999998
445920;186.0;152.90208333333334;266.0;155.12812499999998
445980;186.0;152.90208333333334;266.0;155.12812499999998
446040;186.0;152.90208333333334;266.0;155.12812499999998
446100;186.0;152.90208333333334;202.0;155.12812499999998
446160;186.0;152.90208333333334;202.0;155.12812499999998
446220;186.0;152.90208333333334;202.0;155.12812499999998
446280;186.0;152.90208333333334;202.0;155.12812499999998
446340;186.0;152.90208333333334;202.0;155.12812499999998
446400;186.0;161.29583333333332;202.0;159.94062499999998
446460;186.0;161.29583333333332;135.0;159.94062499999998
446520;136.0;161.29583333333332;135.0;159.94062499999998
446580;136.0;161.29583333333332;135.0;159.94062499999998
446640;136.0;161.29583333333332;135.0;159.94062499999998
446700;136.0;161.29583333333332;135.0;159.94062499999998
446760;136.0;161.29583333333332;135.0;159.94062499999998
446820;136.0;161.29583333333332;135.0;159.94062499999998
446880;136.0;161.29583333333332;135.0;159.94062499999998
446940;136.0;161.29583333333332;135.0;159.94062499999998
447000;136.0;161.29583333333332;135.0;159.94062499999998
447060;136.0;161.29583333333332;135.0;159.94062499999998
447120;136.0;161.29583333333332;135.0;159.94062499999998
447180;136.0;161.29583333333332;135.0;159.94062499999998
447240;136.0;161.29583333333332;135.0;159.94062499999998
447300;200.0;164.98958333333334;135.0;181.565625
447360;200.0;164.98958333333334;135.0;181.565625
447420;200.0;164.98958333333334;135.0;181.565625
447480;200.0;164.98958333333334;135.0;181.565625
447540;200.0;164.98958333333334;135.0;181.565625
447600;200.0;164.98958333333334;135.0;181.565625
447660;200.0;164.98958333333334;135.0;181.565625
447720;200.0;164.98958333333334;135.0;181.565625
447780;200.0;164.98958333333334;135.0;181.565625
447840;200.0;164.98958333333334;135.0;181.565625
447900;200.0;164.98958333333334;135.0;181.565625
447960;200.0;164.98958333333334;135.0;181.565625
448020;200.0;164.98958333333334;135.0;181.565625
448080;136.0;164.98958333333334;135.0;181.565625
448140;136.0;164.98958333333334;135.0;181.565625
448200;136.0;168.49791666666667;135.0;177.3864583333333
448260;136.0;168.49791666666667;135.0;177.3864583333333
448320;136.0;168.49791666666667;135.0;177.3864583333333
448380;136.0;168.49791666666667;135.0;177.3864583333333
448440;136.0;168.49791666666667;135.0;177.3864583333333
448500;136.0;168.49791666666667;199.0;177.3864583333333
448560;136.0;168.49791666666667;199.0;177.3864583333333
448620;136.0;168.49791666666667;199.0;177.3864583333333
448680;136.0;168.49791666666667;199.0;177.3864583333333
448740;136.0;168.49791666666667;199.0;177.3864583333333
448800;186.0;168.49791666666667;199.0;177.3864583333333
448860;186.0;168.49791666666667;199.0;177.3864583333333
448920;186.0;168.49791666666667;199.0;177.3864583333333
448980;186.0;168.49791666666667;199.0;177.3864583333333
449040;186.0;168.49791666666667;199.0;177.3864583333333
449100;186.0;157.875;266.0;153.40520833333335
449160;186.0;157.875;266.0;153.40520833333335
449220;186.0;157.875;202.0;153.40520833333335
449280;186.0;157.875;202.0;153.40520833333335
449340;186.0;157.875;202.0;153.40520833333335
449400;186.0;157.875;202.0;153.40520833333335
449460;186.0;157.875;202.0;153.40520833333335
449520;186.0;157.875;202.0;153.40520833333335
449580;136.0;157.875;202.0;153.40520833333335
449640;136.0;157.875;202.0;153.40520833333335
449700;136.0;157.875;202.0;153.40520833333335
449760;136.0;157.875;202.0;153.40520833333335
449820;136.0;157.875;202.0;153.40520833333335
449880;136.0;157.875;202.0;153.40520833333335
449940;136.0;157.875;202.0;153.40520833333335
450000;136.0;162.24166666666665;202.0;166.69895833333334
450060;136.0;162.24166666666665;202.0;166.69895833333334
450120;136.0;162.24166666666665;202.0;166.69895833333334
450180;136.0;162.24166666666665;135.0;166.69895833333334
450240;136.0;162.24166666666665;135.0;166.69895833333334
450300;136.0;162.24166666666665;135.0;166.69895833333334
450360;136.0;162.24166666666665;135.0;166.69895833333334
450420;136.0;162.24166666666665;135.0;166.69895833333334
450480;200.0;162.24166666666665;135.0;166.69895833333334
450540;200.0;162.24166666666665;135.0;166.69895833333334
450600;200.0;162.24166666666665;135.0;166.69895833333334
450660;200.0;162.24166666666665;135.0;166.69895833333334
450720;200.0;162.24166666666665;135.0;166.69895833333334
450780;200.0;162.24166666666665;135.0;166.69895833333334
450840;200.0;162.24166666666665;135.0;166.69895833333334
450900;200.0;177.66250000000002;135.0;191.16770833333334
450960;200.0;177.66250000000002;135.0;191.16770833333334
451020;200.0;177.66250000000002;135.0;191.16770833333334
451080;200.0;177.66250000000002;135.0;191.16770833333334
451140;200.0;177.66250000000002;135.0;191.16770833333334
451200;200.0;177.66250000000002;135.0;191.16770833333334
451260;136.0;177.66250000000002;135.0;191.16770833333334
451320;136.0;177.66250000000002;135.0;191.16770833333334
451380;136.0;177.66250000000002;135.0;191.16770833333334
451440;136.0;177.66250000000002;135.0;191.16770833333334
451500;136.0;177.66250000000002;135.0;191.16770833333334
451560;136.0;177.66250000000002;135.0;191.16770833333334
451620;136.0;177.66250000000002;199.0;191.16770833333334
451680;136.0;177.66250000000002;199.0;191.16770833333334
451740;136.0;177.66250000000002;199.0;191.16770833333334
451800;136.0;160.64583333333334;199.0;160.08229166666666
451860;186.0;160.64583333333334;199.0;160.08229166666666
451920;186.0;160.64583333333334;199.0;160.08229166666666
451980;186.0;160.64583333333334;199.0;160.08229166666666
452040;186.0;160.64583333333334;199.0;160.08229166666666
452100;186.0;160.64583333333334;199.0;160.08229166666666
452160;186.0;160.64583333333334;199.0;160.08229166666666
452220;186.0;160.64583333333334;199.0;160.08229166666666
452280;186.0;160.64583333333334;199.0;160.08229166666666
452340;186.0;160.64583333333334;135.0;160.08229166666666
452400;186.0;160.64583333333334;135.0;160.08229166666666
452460;186.0;160.64583333333334;135.0;160.08229166666666
452520;186.0;160.64583333333334;135.0;160.08229166666666
452580;186.0;160.64583333333334;135.0;160.08229166666666
452640;136.0;160.64583333333334;135.0;160.08229166666666
452700;136.0;162.175;135.0;157.88541666666669
452760;136.0;162.175;135.0;157.88541666666669
452820;136.0;162.175;202.0;157.88541666666669
452880;136.0;162.175;202.0;157.88541666666669
452940;136.0;162.175;202.0;157.88541666666669
453000;136.0;162.175;202.0;157.88541666666669
453060;136.0;162.175;202.0;157.88541666666669
453120;136.0;162.175;202.0;157.88541666666669
453180;136.0;162.175;202.0;157.88541666666669
453240;136.0;162.175;202.0;157.88541666666669
453300;136.0;162.175;202.0;157.88541666666669
453360;136.0;162.175;202.0;157.88541666666669
453420;136.0;162.175;202.0;157.88541666666669
453480;136.0;162.175;202.0;157.88541666666669
453540;136.0;162.175;202.0;157.88541666666669
453600;136.0;167.29375;202.0;175.27916666666667
453660;200.0;167.29375;202.0;175.27916666666667
453720;200.0;167.29375;202.0;175.27916666666667
453780;200.0;167.29375;202.0;175.27916666666667
453840;200.0;167.29375;202.0;175.27916666666667
453900;200.0;167.29375;135.0;175.27916666666667
453960;200.0;167.29375;135.0;175.27916666666667
454020;200.0;167.29375;135.0;175.27916666666667
454080;200.0;167.29375;135.0;175.27916666666667
454140;200.0;167.29375;135.0;175.27916666666667
454200;200.0;167.29375;135.0;175.27916666666667
454260;200.0;167.29375;135.0;175.27916666666667
454320;200.0;167.29375;135.0;175.27916666666667
454380;200.0;167.29375;135.0;175.27916666666667
454440;136.0;167.29375;135.0;175.27916666666667
454500;136.0;165.68124999999998;135.0;176.22395833333334
454560;136.0;165.68124999999998;135.0;176.22395833333334
454620;136.0;165.68124999999998;135.0;176.22395833333334
454680;136.0;165.68124999999998;135.0;176.22395833333334
454740;136.0;165.68124999999998;199.0;176.22395833333334
454800;136.0;165.68124999999998;199.0;176.22395833333334
454860;136.0;165.68124999999998;199.0;176.22395833333334
454920;186.0;165.68124999999998;199.0;176.22395833333334
454980;186.0;165.68124999999998;199.0;176.22395833333334
455040;186.0;165.68124999999998;199.0;176.22395833333334
455100;186.0;165.68124999999998;199.0;176.22395833333334
455160;186.0;165.68124999999998;199.0;176.22395833333334
455220;186.0;165.68124999999998;199.0;176.22395833333334
455280;186.0;165.68124999999998;199.0;176.22395833333334
455340;186.0;165.68124999999998;199.0;176.22395833333334
455400;186.0;159.48749999999998;199.0;270.2
455460;186.0;159.48749999999998;135.0;270.2
455520;186.0;159.48749999999998;135.0;270.2
455580;186.0;159.48749999999998;338.0;270.2
455640;186.0;159.48749999999998;273.0;270.2
455700;136.0;159.48749999999998;273.0;270.2
455760;136.0;159.48749999999998;273.0;270.2
455820;136.0;159.48749999999998;273.0;270.2
455880;136.0;159.48749999999998;273.0;270.2
455940;136.0;159.48749999999998;273.0;270.2
456000;136.0;159.48749999999998;273.0;270.2
456060;136.0;159.48749999999998;273.0;270.2
456120;136.0;159.48749999999998;273.0;270.2
456180;136.0;159.48749999999998;273.0;270.2
456240;136.0;159.48749999999998;2273.0;270.2
456300;136.0;165.78958333333333;273.0;370.2
456360;136.0;165.78958333333333;273.0;370.2
456420;136.0;165.78958333333333;273.0;370.2
456480;136.0;165.78958333333333;273.0;370.2
456540;136.0;165.78958333333333;340.0;370.2
456600;136.0;165.78958333333333;340.0;370.2
456660;136.0;165.78958333333333;340.0;370.2
456720;136.0;165.78958333333333;340.0;370.2
456780;136.0;165.78958333333333;340.0;370.2
456840;200.0;165.78958333333333;340.0;370.2
456900;200.0;165.78958333333333;340.0;370.2
456960;200.0;165.78958333333333;340.0;370.2
457020;200.0;165.78958333333333;359.0;370.2
457080;200.0;165.78958333333333;359.0;370.2
457140;200.0;165.78958333333333;359.0;370.2
457200;200.0;170.95416666666668;359.0;328.2114583333333
457260;200.0;170.95416666666668;359.0;328.2114583333333
457320;200.0;170.95416666666668;359.0;328.2114583333333
457380;200.0;170.95416666666668;359.0;328.2114583333333
457440;200.0;170.95416666666668;359.0;328.2114583333333
457500;200.0;170.95416666666668;359.0;328.2114583333333
457560;200.0;170.95416666666668;359.0;328.2114583333333
457620;136.0;170.95416666666668;292.0;328.2114583333333
457680;136.0;170.95416666666668;292.0;328.2114583333333
457740;136.0;170.95416666666668;292.0;328.2114583333333
457800;136.0;170.95416666666668;208.0;328.2114583333333
457860;136.0;170.95416666666668;272.0;328.2114583333333
457920;136.0;170.95416666666668;272.0;328.2114583333333
457980;186.0;170.95416666666668;272.0;328.2114583333333
458040;186.0;170.95416666666668;272.0;328.2114583333333
458100;186.0;218.37291666666664;291.0;304.9791666666667
458160;186.0;218.37291666666664;291.0;304.9791666666667
458220;186.0;218.37291666666664;291.0;304.9791666666667
458280;186.0;218.37291666666664;291.0;304.9791666666667
458340;186.0;218.37291666666664;291.0;304.9791666666667
458400;186.0;218.37291666666664;291.0;304.9791666666667
458460;437.0;218.37291666666664;291.0;304.9791666666667
458520;358.0;218.37291666666664;291.0;304.9791666666667
458580;358.0;218.37291666666664;227.0;304.9791666666667
458640;358.0;218.37291666666664;227.0;304.9791666666667
458700;358.0;218.37291666666664;227.0;304.9791666666667
458760;308.0;218.37291666666664;227.0;304.9791666666667
458820;308.0;218.37291666666664;227.0;304.9791666666667
458880;308.0;218.37291666666664;227.0;304.9791666666667
458940;308.0;218.37291666666664;227.0;304.9791666666667
459000;308.0;539.3479166666666;227.0;325.02500000000003
459060;308.0;539.3479166666666;227.0;325.02500000000003
459120;308.0;539.3479166666666;227.0;325.02500000000003
459180;308.0;539.3479166666666;227.0;325.02500000000003
459240;330.0;539.3479166666666;227.0;325.02500000000003
